# Table format: 1D
    0.00000000000000e+000              0.00000000000000e+000
    7.20000000000000e+001              0.00000000000000e+000
    7.30000000000000e+001              1.00000000000000e+000
    1.05000000000000e+002              1.00000000000000e+000
    1.06000000000000e+002              0.00000000000000e+000
    1.60000000000000e+002              0.00000000000000e+000
    1.61000000000000e+002              1.00000000000000e+000
    2.04000000000000e+002              1.00000000000000e+000
    2.05000000000000e+002              0.00000000000000e+000
    2.68000000000000e+002              0.00000000000000e+000
    2.69000000000000e+002              1.00000000000000e+000
    3.06000000000000e+002              1.00000000000000e+000
    3.07000000000000e+002              0.00000000000000e+000
    3.74000000000000e+002              0.00000000000000e+000
    3.75000000000000e+002              1.00000000000000e+000
    4.31000000000000e+002              1.00000000000000e+000
    4.32000000000000e+002              0.00000000000000e+000
    1.44000000000000e+003              0.00000000000000e+000
