# Table format: 1D
    0.00000000000000e+000              0.00000000000000e+000
    8.80000000000000e+001              0.00000000000000e+000
    8.90000000000000e+001              1.00000000000000e+000
    1.47000000000000e+002              1.00000000000000e+000
    1.48000000000000e+002              0.00000000000000e+000
    2.10000000000000e+002              0.00000000000000e+000
    2.11000000000000e+002              1.00000000000000e+000
    2.26000000000000e+002              1.00000000000000e+000
    2.27000000000000e+002              0.00000000000000e+000
    3.13000000000000e+002              0.00000000000000e+000
    3.14000000000000e+002              1.00000000000000e+000
    3.44000000000000e+002              1.00000000000000e+000
    3.45000000000000e+002              0.00000000000000e+000
    3.79000000000000e+002              0.00000000000000e+000
    3.80000000000000e+002              1.00000000000000e+000
    4.05000000000000e+002              1.00000000000000e+000
    4.06000000000000e+002              0.00000000000000e+000
    1.44000000000000e+003              0.00000000000000e+000
