# Table format: 1D
    0.00000000000000e+000              0.00000000000000e+000
    3.50000000000000e+001              0.00000000000000e+000
    3.60000000000000e+001              1.00000000000000e+000
    8.70000000000000e+001              1.00000000000000e+000
    8.80000000000000e+001              0.00000000000000e+000
    1.81000000000000e+002              0.00000000000000e+000
    1.82000000000000e+002              1.00000000000000e+000
    2.19000000000000e+002              1.00000000000000e+000
    2.20000000000000e+002              0.00000000000000e+000
    2.82000000000000e+002              0.00000000000000e+000
    2.83000000000000e+002              1.00000000000000e+000
    3.37000000000000e+002              1.00000000000000e+000
    3.38000000000000e+002              0.00000000000000e+000
    4.32000000000000e+002              0.00000000000000e+000
    4.33000000000000e+002              1.00000000000000e+000
    4.81000000000000e+002              1.00000000000000e+000
    4.82000000000000e+002              0.00000000000000e+000
    1.44000000000000e+003              0.00000000000000e+000
