# Table format: 1D
    0.00000000000000e+000              0.00000000000000e+000
    1.05000000000000e+002              0.00000000000000e+000
    1.06000000000000e+002              1.00000000000000e+000
    1.21000000000000e+002              1.00000000000000e+000
    1.22000000000000e+002              0.00000000000000e+000
    1.77000000000000e+002              0.00000000000000e+000
    1.78000000000000e+002              1.00000000000000e+000
    1.96000000000000e+002              1.00000000000000e+000
    1.97000000000000e+002              0.00000000000000e+000
    2.61000000000000e+002              0.00000000000000e+000
    2.62000000000000e+002              1.00000000000000e+000
    2.94000000000000e+002              1.00000000000000e+000
    2.95000000000000e+002              0.00000000000000e+000
    3.25000000000000e+002              0.00000000000000e+000
    3.26000000000000e+002              1.00000000000000e+000
    3.76000000000000e+002              1.00000000000000e+000
    3.77000000000000e+002              0.00000000000000e+000
    1.44000000000000e+003              0.00000000000000e+000
