# Table format: 1D
    0.00000000000000e+000              0.00000000000000e+000
    7.20000000000000e+001              0.00000000000000e+000
    7.30000000000000e+001              1.00000000000000e+000
    1.24000000000000e+002              1.00000000000000e+000
    1.25000000000000e+002              0.00000000000000e+000
    1.89000000000000e+002              0.00000000000000e+000
    1.90000000000000e+002              1.00000000000000e+000
    2.22000000000000e+002              1.00000000000000e+000
    2.23000000000000e+002              0.00000000000000e+000
    2.52000000000000e+002              0.00000000000000e+000
    2.53000000000000e+002              1.00000000000000e+000
    3.13000000000000e+002              1.00000000000000e+000
    3.14000000000000e+002              0.00000000000000e+000
    1.44000000000000e+003              0.00000000000000e+000
