# Table format: 1D
    0.00000000000000e+000              0.00000000000000e+000
    1.46000000000000e+002              0.00000000000000e+000
    1.47000000000000e+002              4.20515522299302e+000
    1.87000000000000e+002              4.20515522299302e+000
    1.88000000000000e+002              0.00000000000000e+000
    3.46000000000000e+002              0.00000000000000e+000
    3.47000000000000e+002              3.82031469824349e+000
    3.87000000000000e+002              3.82031469824349e+000
    3.88000000000000e+002              0.00000000000000e+000
    4.79000000000000e+002              0.00000000000000e+000
    4.80000000000000e+002              3.57873597467809e+000
    5.20000000000000e+002              3.57873597467809e+000
    5.21000000000000e+002              0.00000000000000e+000
    6.38000000000000e+002              0.00000000000000e+000
    6.39000000000000e+002              3.01224323143365e+000
    6.79000000000000e+002              3.01224323143365e+000
    6.80000000000000e+002              0.00000000000000e+000
    7.58000000000000e+002              0.00000000000000e+000
    7.59000000000000e+002              1.64020717081204e+001
    7.99000000000000e+002              1.64020717081204e+001
    8.00000000000000e+002              0.00000000000000e+000
    9.44000000000000e+002              0.00000000000000e+000
    9.45000000000000e+002              1.22175162212454e+001
    9.85000000000000e+002              1.22175162212454e+001
    9.86000000000000e+002              0.00000000000000e+000
    1.10400000000000e+003              0.00000000000000e+000
    1.10500000000000e+003              2.77909167264379e+000
    1.14500000000000e+003              2.77909167264379e+000
    1.14600000000000e+003              0.00000000000000e+000
    1.17400000000000e+003              0.00000000000000e+000
    1.17500000000000e+003              1.05330196177797e+001
    1.21500000000000e+003              1.05330196177797e+001
    1.21600000000000e+003              0.00000000000000e+000
    1.38200000000000e+003              0.00000000000000e+000
    1.38300000000000e+003              3.08808771441349e+000
    1.42300000000000e+003              3.08808771441349e+000
    1.42400000000000e+003              0.00000000000000e+000
    1.44000000000000e+003              0.00000000000000e+000
