# Table format: 1D
    0.00000000000000e+000              0.00000000000000e+000
    1.78000000000000e+002              0.00000000000000e+000
    1.79000000000000e+002              8.82183744245347e+000
    2.19000000000000e+002              8.82183744245347e+000
    2.20000000000000e+002              0.00000000000000e+000
    3.64000000000000e+002              0.00000000000000e+000
    3.65000000000000e+002              3.45666191644643e+000
    4.05000000000000e+002              3.45666191644643e+000
    4.06000000000000e+002              0.00000000000000e+000
    4.45000000000000e+002              0.00000000000000e+000
    4.46000000000000e+002              4.63733244757834e+000
    4.86000000000000e+002              4.63733244757834e+000
    4.87000000000000e+002              0.00000000000000e+000
    1.44000000000000e+003              0.00000000000000e+000
