# Table format: 1D
    0.00000000000000e+000              0.00000000000000e+000
    5.90000000000000e+001              0.00000000000000e+000
    6.00000000000000e+001              4.17256302731611e+000
    1.00000000000000e+002              4.17256302731611e+000
    1.01000000000000e+002              0.00000000000000e+000
    1.71000000000000e+002              0.00000000000000e+000
    1.72000000000000e+002              1.91198083116946e+000
    2.12000000000000e+002              1.91198083116946e+000
    2.13000000000000e+002              0.00000000000000e+000
    2.94000000000000e+002              0.00000000000000e+000
    2.95000000000000e+002              4.14504186692317e+000
    3.35000000000000e+002              4.14504186692317e+000
    3.36000000000000e+002              0.00000000000000e+000
    4.41000000000000e+002              0.00000000000000e+000
    4.42000000000000e+002              2.32302267832847e-001
    4.82000000000000e+002              2.32302267832847e-001
    4.83000000000000e+002              0.00000000000000e+000
    6.67000000000000e+002              0.00000000000000e+000
    6.68000000000000e+002              2.02857585476964e+000
    7.08000000000000e+002              2.02857585476964e+000
    7.09000000000000e+002              0.00000000000000e+000
    7.62000000000000e+002              0.00000000000000e+000
    7.63000000000000e+002              3.87249360109635e+000
    8.03000000000000e+002              3.87249360109635e+000
    8.04000000000000e+002              0.00000000000000e+000
    9.57000000000000e+002              0.00000000000000e+000
    9.58000000000000e+002              4.33443479865950e+000
    9.98000000000000e+002              4.33443479865950e+000
    9.99000000000000e+002              0.00000000000000e+000
    1.44000000000000e+003              0.00000000000000e+000
