# Table format: 1D
    0.00000000000000e+000              0.00000000000000e+000
    1.03000000000000e+002              0.00000000000000e+000
    1.04000000000000e+002              1.00000000000000e+000
    1.44000000000000e+002              1.00000000000000e+000
    1.45000000000000e+002              0.00000000000000e+000
    2.56000000000000e+002              0.00000000000000e+000
    2.57000000000000e+002              1.00000000000000e+000
    3.15000000000000e+002              1.00000000000000e+000
    3.16000000000000e+002              0.00000000000000e+000
    4.05000000000000e+002              0.00000000000000e+000
    4.06000000000000e+002              1.00000000000000e+000
    4.33000000000000e+002              1.00000000000000e+000
    4.34000000000000e+002              0.00000000000000e+000
    5.44000000000000e+002              0.00000000000000e+000
    5.45000000000000e+002              1.00000000000000e+000
    5.76000000000000e+002              1.00000000000000e+000
    5.77000000000000e+002              0.00000000000000e+000
    6.84000000000000e+002              0.00000000000000e+000
    6.85000000000000e+002              1.00000000000000e+000
    7.03000000000000e+002              1.00000000000000e+000
    7.04000000000000e+002              0.00000000000000e+000
    1.44000000000000e+003              0.00000000000000e+000
