# Table format: 1D
    0.00000000000000e+000              0.00000000000000e+000
    2.35000000000000e+002              0.00000000000000e+000
    2.36000000000000e+002              4.11355145775344e+000
    2.76000000000000e+002              4.11355145775344e+000
    2.77000000000000e+002              0.00000000000000e+000
    4.11000000000000e+002              0.00000000000000e+000
    4.12000000000000e+002              5.17271071878699e+000
    4.52000000000000e+002              5.17271071878699e+000
    4.53000000000000e+002              0.00000000000000e+000
    6.02000000000000e+002              0.00000000000000e+000
    6.03000000000000e+002              4.39368802017449e-002
    6.43000000000000e+002              4.39368802017449e-002
    6.44000000000000e+002              0.00000000000000e+000
    8.38000000000000e+002              0.00000000000000e+000
    8.39000000000000e+002              1.26388642622892e+000
    8.79000000000000e+002              1.26388642622892e+000
    8.80000000000000e+002              0.00000000000000e+000
    1.44000000000000e+003              0.00000000000000e+000
