# Table format: 1D
    0.00000000000000e+000              0.00000000000000e+000
    2.18000000000000e+002              0.00000000000000e+000
    2.19000000000000e+002              6.82024334428945e+000
    2.59000000000000e+002              6.82024334428945e+000
    2.60000000000000e+002              0.00000000000000e+000
    4.43000000000000e+002              0.00000000000000e+000
    4.44000000000000e+002              5.01565547217915e+000
    4.84000000000000e+002              5.01565547217915e+000
    4.85000000000000e+002              0.00000000000000e+000
    5.46000000000000e+002              0.00000000000000e+000
    5.47000000000000e+002              2.31511296567218e+000
    5.87000000000000e+002              2.31511296567218e+000
    5.88000000000000e+002              0.00000000000000e+000
    7.09000000000000e+002              0.00000000000000e+000
    7.10000000000000e+002              1.52481335891661e+000
    7.50000000000000e+002              1.52481335891661e+000
    7.51000000000000e+002              0.00000000000000e+000
    8.47000000000000e+002              0.00000000000000e+000
    8.48000000000000e+002              1.46319534679631e+001
    8.88000000000000e+002              1.46319534679631e+001
    8.89000000000000e+002              0.00000000000000e+000
    1.44000000000000e+003              0.00000000000000e+000
