# Table format: 1D
    0.00000000000000e+000              0.00000000000000e+000
    2.04000000000000e+002              0.00000000000000e+000
    2.05000000000000e+002              4.23236004048105e+001
    2.45000000000000e+002              4.23236004048105e+001
    2.46000000000000e+002              0.00000000000000e+000
    2.83000000000000e+002              0.00000000000000e+000
    2.84000000000000e+002              3.27742068668522e+001
    3.24000000000000e+002              3.27742068668522e+001
    3.25000000000000e+002              0.00000000000000e+000
    4.19000000000000e+002              0.00000000000000e+000
    4.20000000000000e+002              2.49144537711056e+001
    4.60000000000000e+002              2.49144537711056e+001
    4.61000000000000e+002              0.00000000000000e+000
    6.43000000000000e+002              0.00000000000000e+000
    6.44000000000000e+002              3.92299410208016e-001
    6.84000000000000e+002              3.92299410208016e-001
    6.85000000000000e+002              0.00000000000000e+000
    7.73000000000000e+002              0.00000000000000e+000
    7.74000000000000e+002              1.72129969286009e+001
    8.14000000000000e+002              1.72129969286009e+001
    8.15000000000000e+002              0.00000000000000e+000
    1.44000000000000e+003              0.00000000000000e+000
